,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AutomaticPayment,Churn
3101,0,1,1,0,24,1,1,1,1,0,0,0,0,0,0,1,0,78.85,1772.25,0.0,1
3102,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,44.45,44.45,0.0,1
3103,0,0,0,0,36,1,1,1,0,0,0,0,0,1,0,1,0,84.9,3067.2,0.0,1
3104,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,20.25,20.25,0.0,1
3105,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,74.35,74.35,0.0,1
3106,0,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,1,62.05,62.05,0.0,1
3107,0,0,1,1,39,1,0,2,1,0,1,1,1,1,1,0,3,80.0,3182.95,1.0,1
3108,0,0,0,0,5,1,1,1,0,1,1,0,1,1,0,0,1,104.1,541.9,0.0,1
3109,0,1,1,0,24,0,2,2,1,0,0,0,0,1,0,0,2,39.1,971.3,1.0,1
3110,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,76.5,162.45,0.0,1
3111,0,0,0,0,5,1,0,2,0,0,0,1,0,0,0,1,0,49.2,216.9,0.0,1
3112,0,0,0,0,11,1,1,0,2,2,2,2,2,2,0,0,3,23.15,245.2,1.0,1
3113,1,0,1,1,4,1,0,1,0,0,0,0,0,1,0,0,0,80.85,302.75,0.0,1
3114,0,0,0,0,1,1,1,2,0,1,0,1,0,0,0,0,1,60.1,60.1,0.0,1
3115,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,78.95,78.95,0.0,1
3116,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,45.15,98.5,0.0,1
3117,1,0,0,0,3,1,0,1,0,0,0,0,1,0,0,1,0,79.4,244.65,0.0,1
3118,0,0,0,0,44,0,2,2,0,1,1,0,1,1,1,1,1,53.95,2375.4,0.0,1
3119,1,0,1,0,24,1,0,1,0,1,1,0,1,1,0,1,3,99.3,2431.35,1.0,1
3120,0,0,0,0,18,1,1,1,0,1,0,0,0,0,0,1,0,80.65,1451.9,0.0,1
3121,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,71.1,71.1,0.0,1
3122,1,1,1,0,65,1,1,1,0,1,1,0,1,1,1,1,0,106.25,6979.8,0.0,1
3123,1,0,1,0,53,1,0,0,2,2,2,2,2,2,1,0,2,20.8,1021.8,1.0,1
3124,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,94.0,94.0,0.0,1
3125,1,1,0,0,15,1,1,1,0,1,0,0,0,1,0,0,0,89.85,1424.95,0.0,1
3126,1,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,1,46.0,193.6,0.0,1
3127,1,0,0,0,9,1,0,2,0,1,0,1,1,0,0,0,1,66.25,620.55,0.0,1
3128,1,0,0,0,22,1,1,1,0,0,0,1,1,0,0,1,0,90.0,1993.8,0.0,1
3129,0,0,0,0,38,1,0,1,0,0,0,0,0,0,1,1,2,70.45,2597.6,1.0,1
3130,0,0,0,1,53,1,0,0,2,2,2,2,2,2,2,0,2,19.75,1052.35,1.0,1
3131,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,1,0,53.95,53.95,0.0,1
3132,1,1,0,0,8,1,1,1,0,1,1,0,1,1,0,1,0,105.5,829.55,0.0,1
3133,1,0,0,1,16,1,0,1,0,0,0,0,1,0,0,1,0,81.0,1312.15,0.0,1
3134,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,69.8,69.8,0.0,1
3135,0,1,0,0,7,1,1,1,0,0,0,0,0,0,0,0,1,73.75,545.15,0.0,1
3136,0,1,0,0,9,1,1,2,1,0,0,0,0,0,0,0,0,54.55,494.05,0.0,1
3137,1,1,0,0,37,1,1,1,0,0,0,0,0,0,0,1,0,76.25,2841.55,0.0,1
3138,1,0,0,0,5,1,1,1,0,0,0,0,1,1,0,1,1,93.9,486.85,0.0,1
3139,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,70.4,204.7,0.0,1
3140,1,0,1,1,31,1,1,1,0,1,0,0,0,1,0,1,0,91.15,2995.45,0.0,1
3141,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,70.95,137.95,0.0,1
3142,1,0,1,0,37,1,1,1,0,0,1,0,1,1,0,1,0,99.5,3762.0,0.0,1
3143,1,0,0,0,38,1,0,1,1,1,1,0,0,0,0,1,3,83.9,3233.6,1.0,1
3144,1,1,1,0,48,1,1,1,1,1,1,1,1,1,0,0,0,117.45,5438.9,0.0,1
3145,0,0,0,0,10,1,0,1,1,1,1,0,1,1,0,1,0,104.4,1081.45,0.0,1
3146,0,1,0,0,8,0,2,2,0,0,1,0,0,0,0,1,0,29.4,221.9,0.0,1
3147,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,44.65,74.9,0.0,1
3148,1,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,25.25,58.9,0.0,1
3149,1,0,0,1,4,1,1,1,0,1,1,0,0,0,0,0,2,84.05,333.55,1.0,1
3150,0,1,1,0,37,1,1,1,0,0,0,0,1,0,0,1,0,85.7,3171.15,0.0,1
3151,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,74.7,74.7,0.0,1
3152,1,0,0,0,5,1,1,1,0,1,0,0,1,0,0,1,0,90.8,455.5,0.0,1
3153,1,1,0,0,28,1,1,1,0,1,1,0,1,1,0,1,0,106.15,3152.5,0.0,1
3154,1,0,0,0,30,1,0,2,1,1,1,1,1,1,1,0,2,85.35,2530.4,1.0,1
3155,0,1,0,0,36,1,1,1,1,0,0,0,1,0,0,1,0,90.85,3186.7,0.0,1
3156,1,0,0,0,1,0,2,2,0,0,0,0,1,0,0,1,0,35.75,35.75,0.0,1
3157,1,1,1,1,4,1,0,2,0,0,0,0,0,0,0,0,0,46.0,181.6,0.0,1
3158,0,0,1,1,17,1,0,1,1,0,1,0,1,0,0,1,0,89.4,1539.45,0.0,1
3159,0,0,0,0,3,1,0,0,2,2,2,2,2,2,0,1,1,19.8,58.15,0.0,1
3160,0,0,1,1,4,1,1,2,0,0,0,0,0,0,0,1,0,50.9,225.6,0.0,1
3161,0,0,0,0,4,1,0,1,0,0,0,0,1,0,0,1,0,81.0,340.85,0.0,1
3162,0,0,0,0,26,1,1,1,0,0,1,0,1,1,0,1,0,98.35,2515.3,0.0,1
3163,0,0,0,0,5,0,2,2,0,1,0,0,1,1,0,1,1,51.0,305.95,0.0,1
3164,1,0,1,0,4,1,1,1,0,1,0,0,1,0,0,1,0,91.65,365.4,0.0,1
3165,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,90.85,90.85,0.0,1
3166,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,69.4,69.4,0.0,1
3167,1,1,0,0,8,1,0,1,0,0,1,0,1,1,0,1,3,94.45,742.95,1.0,1
3168,1,0,1,1,1,1,0,0,2,2,2,2,2,2,0,1,3,20.15,20.15,1.0,1
3169,0,1,0,0,50,1,1,1,0,0,0,0,1,1,0,1,0,95.7,4816.7,0.0,1
3170,1,0,0,0,26,1,1,1,0,0,0,0,0,0,0,1,2,74.95,1834.95,1.0,1
3171,1,0,0,0,6,0,2,2,0,0,1,0,1,1,0,1,0,47.95,305.1,0.0,1
3172,1,0,0,0,3,1,1,2,0,0,0,1,1,0,0,1,0,63.6,155.65,0.0,1
3173,0,0,0,0,3,0,2,2,0,1,0,1,0,0,0,1,1,36.85,108.7,0.0,1
3174,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,44.1,44.1,0.0,1
3175,0,0,0,0,14,0,2,2,0,0,1,0,1,1,0,1,0,50.75,712.75,0.0,1
3176,1,1,1,0,61,1,1,1,0,1,1,0,1,1,1,1,3,104.4,6405.0,1.0,1
3177,1,1,1,0,40,0,2,2,0,1,0,0,1,0,0,1,0,39.3,1637.4,0.0,1
3178,1,0,0,0,58,1,0,1,1,1,1,0,1,1,1,1,0,106.45,6145.85,0.0,1
3179,1,0,0,0,18,1,0,1,1,0,0,0,1,1,0,1,0,96.05,1740.7,0.0,1
3180,1,0,0,0,7,1,1,1,0,0,0,0,0,0,0,1,2,75.1,552.95,1.0,1
3181,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,44.7,93.7,0.0,1
3182,0,0,0,0,19,1,0,2,0,0,1,1,0,0,0,1,3,55.0,1046.5,1.0,1
3183,0,0,1,1,11,1,1,1,0,0,0,0,0,0,0,1,0,74.35,834.2,0.0,1
3184,1,0,1,0,39,1,0,1,1,0,1,1,1,1,1,1,3,104.7,4134.85,1.0,1
3185,1,0,0,0,15,1,1,2,1,0,0,0,0,0,0,1,1,55.7,899.8,0.0,1
3186,1,0,0,0,5,1,0,0,2,2,2,2,2,2,0,0,3,19.85,108.05,1.0,1
3187,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,70.3,70.3,0.0,1
3188,0,1,1,0,10,1,1,1,0,0,0,0,0,1,0,0,0,85.55,851.75,0.0,1
3189,0,0,0,1,6,1,0,1,0,0,1,0,1,1,0,0,1,94.5,575.45,0.0,1
3190,1,1,1,0,16,1,1,1,0,0,0,0,0,1,0,1,3,85.35,1375.15,1.0,1
3191,1,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,1,79.65,152.7,0.0,1
3192,1,1,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0,79.6,195.05,0.0,1
3193,0,1,0,0,19,1,1,1,1,0,0,0,1,0,0,1,0,90.6,1660.0,0.0,1
3194,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,2,20.2,20.2,1.0,1
3195,0,0,1,0,66,1,1,1,1,0,1,0,1,1,2,1,3,106.05,6981.35,1.0,1
3196,1,0,0,0,36,1,1,1,0,1,0,0,1,1,0,1,0,99.15,3615.6,0.0,1
3197,1,0,1,0,39,0,2,2,1,0,1,0,1,1,0,0,0,55.9,2184.35,0.0,1
3198,0,0,0,0,21,1,1,1,0,1,0,0,0,0,0,1,0,82.35,1852.85,0.0,1
3199,0,0,0,0,2,0,2,2,0,1,1,1,0,0,0,1,3,40.4,77.15,1.0,1
3200,1,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,75.35,338.1,0.0,1
3201,0,0,0,1,35,1,0,1,0,0,1,0,1,0,1,1,0,85.15,3030.6,0.0,1
3202,1,0,1,1,33,1,0,1,0,0,1,0,1,1,1,1,0,93.8,3124.5,0.0,1
3203,0,0,0,0,45,1,0,0,2,2,2,2,2,2,1,1,0,20.4,930.45,0.0,1
3204,0,1,1,0,7,1,1,1,1,1,0,0,0,1,0,1,3,94.7,673.1,1.0,1
3205,0,0,0,0,6,0,2,2,0,1,0,0,0,0,0,1,3,30.5,208.7,1.0,1
3206,0,1,0,0,3,1,1,1,0,0,0,0,0,0,0,1,0,77.0,237.75,0.0,1
3207,1,0,0,1,11,1,0,0,2,2,2,2,2,2,0,0,3,20.1,221.35,1.0,1
3208,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,75.3,75.3,0.0,1
3209,1,1,1,0,40,1,0,1,0,1,0,1,1,1,1,1,3,99.2,4062.2,1.0,1
3210,0,1,0,0,47,1,0,1,1,0,0,0,0,1,0,0,1,85.5,4042.3,0.0,1
3211,1,0,0,0,7,1,0,0,2,2,2,2,2,2,0,0,1,20.05,164.85,0.0,1
3212,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,70.4,70.4,0.0,1
3213,0,0,1,1,7,1,0,2,1,0,0,0,0,0,1,1,0,49.75,331.3,0.0,1
3214,1,1,0,0,15,1,0,1,0,1,0,0,0,0,0,1,3,75.3,1147.45,1.0,1
3215,1,0,1,0,11,1,1,1,0,0,0,0,1,1,0,1,0,94.0,1078.9,0.0,1
3216,0,0,0,0,67,1,1,1,1,1,1,1,1,1,1,1,2,118.35,7804.15,1.0,1
3217,0,0,0,0,8,0,2,2,1,0,0,0,0,0,0,1,0,30.45,226.45,0.0,1
3218,1,0,1,0,44,1,1,1,0,0,0,0,1,1,0,1,0,96.1,4364.1,0.0,1
3219,0,1,1,0,24,1,1,1,0,1,1,0,1,1,0,1,0,104.25,2433.9,0.0,1
3220,0,1,0,0,15,1,1,1,0,1,0,0,0,0,0,1,0,80.2,1217.25,0.0,1
3221,1,0,1,1,17,1,1,1,1,0,1,0,1,1,0,1,0,104.2,1743.5,0.0,1
3222,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.65,69.65,0.0,1
3223,0,0,0,0,9,1,0,1,0,0,0,0,0,1,0,1,0,80.8,713.1,0.0,1
3224,1,0,0,0,7,1,0,1,0,0,0,0,1,0,0,1,1,80.3,526.7,0.0,1
3225,0,1,1,0,36,1,1,1,0,0,0,0,0,1,0,1,0,84.1,3021.6,0.0,1
3226,0,0,0,0,3,1,0,2,0,0,0,1,1,1,0,1,0,69.35,191.35,0.0,1
3227,1,1,1,1,34,1,1,1,0,1,0,0,0,0,0,1,1,79.6,2718.3,0.0,1
3228,1,1,0,0,1,0,2,2,0,0,0,0,1,0,0,1,0,36.45,36.45,0.0,1
3229,0,0,0,1,22,1,0,1,0,1,1,0,1,0,0,1,0,89.4,2001.5,0.0,1
3230,1,1,1,0,47,1,1,1,1,0,0,0,0,0,0,0,0,80.35,3825.85,0.0,1
3231,1,1,1,0,24,0,2,2,0,0,1,0,0,1,0,1,3,40.65,933.3,1.0,1
3232,0,0,1,0,53,0,2,2,0,1,1,1,1,1,1,1,0,60.45,3184.25,0.0,1
3233,1,0,1,0,8,1,1,1,0,0,0,0,0,1,0,1,0,84.9,764.95,0.0,1
3234,1,0,1,1,2,1,0,1,0,1,0,0,0,0,0,1,2,73.55,145.4,1.0,1
3235,1,0,1,0,8,1,0,0,2,2,2,2,2,2,0,0,2,20.15,156.25,1.0,1
3236,1,0,1,0,48,0,2,2,0,1,1,0,0,0,1,0,1,34.7,1604.5,0.0,1
3237,1,1,1,0,43,1,1,1,0,0,1,1,1,1,1,1,0,107.55,4533.9,0.0,1
3238,0,1,1,0,16,1,1,1,0,0,1,0,1,1,0,1,0,98.75,1587.55,0.0,1
3239,1,0,1,0,8,1,0,1,0,1,1,0,1,1,0,0,0,101.15,842.9,0.0,1
3240,0,0,0,0,20,1,1,1,0,0,1,0,1,0,0,1,0,88.7,1761.45,0.0,1
3241,1,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,79.75,164.5,0.0,1
3242,1,0,0,0,27,1,1,1,0,0,0,0,1,1,0,1,1,94.55,2724.6,0.0,1
3243,1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,1,69.05,318.5,0.0,1
3244,0,0,1,1,52,1,1,1,0,0,1,1,0,1,2,1,2,96.25,4990.25,1.0,1
3245,0,1,0,0,37,1,1,1,0,0,1,0,1,1,0,1,0,101.1,3744.05,0.0,1
3246,0,0,0,0,69,1,1,1,0,1,0,1,1,1,1,1,2,104.7,7220.35,1.0,1
3247,0,0,0,1,40,1,0,2,1,1,0,0,0,0,0,1,1,55.25,2139.2,0.0,1
3248,1,0,0,0,6,1,1,1,0,1,0,0,1,0,0,1,0,90.1,521.3,0.0,1
3249,0,0,0,0,11,1,1,2,0,0,1,0,0,0,0,0,0,53.75,608.0,0.0,1
3250,1,0,0,0,6,1,0,1,0,0,0,0,1,1,0,0,0,89.3,577.6,0.0,1
3251,1,0,1,0,3,1,1,1,0,0,0,0,1,1,0,1,0,95.2,292.85,0.0,1
3252,1,1,0,0,5,0,2,2,0,0,0,0,1,1,0,0,0,45.7,198.0,0.0,1
3253,0,0,1,0,8,1,0,1,1,0,0,0,0,0,0,1,0,74.5,609.9,0.0,1
3254,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,79.65,79.65,0.0,1
3255,1,1,1,0,28,1,1,1,0,0,0,1,1,1,0,1,3,101.3,2812.2,1.0,1
3256,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,80.05,80.05,0.0,1
3257,0,0,1,1,29,1,1,1,0,0,1,0,0,1,0,1,0,89.2,2698.35,0.0,1
3258,0,0,1,1,19,1,1,1,0,0,0,0,0,1,0,1,0,83.65,1465.75,0.0,1
3259,1,0,1,0,6,1,0,0,2,2,2,2,2,2,0,0,2,19.5,146.3,1.0,1
3260,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,1,51.25,51.25,0.0,1
3261,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,45.6,45.6,0.0,1
3262,1,0,0,0,6,1,0,2,0,0,0,1,0,0,0,1,2,49.65,267.35,1.0,1
3263,0,0,1,1,15,1,0,0,2,2,2,2,2,2,0,1,0,20.0,288.05,0.0,1
3264,1,0,1,0,25,0,2,2,0,0,0,0,1,0,0,1,2,34.0,853.0,1.0,1
3265,0,1,1,0,10,1,0,1,0,1,1,1,1,0,0,1,1,92.5,934.1,0.0,1
3266,1,0,1,1,13,1,0,1,0,0,0,0,1,1,0,0,0,88.35,1222.8,0.0,1
3267,1,0,1,1,49,1,1,1,0,1,1,1,1,1,2,1,2,107.95,5293.2,1.0,1
3268,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,74.45,74.45,0.0,1
3269,1,0,0,0,37,1,0,2,0,0,0,0,1,1,0,1,0,64.75,2345.2,0.0,1
3270,0,0,0,0,26,1,0,1,0,1,1,0,1,0,0,0,0,89.8,2335.3,0.0,1
3271,1,0,0,0,12,1,0,1,0,0,1,0,1,1,1,0,1,95.5,1115.15,0.0,1
3272,1,1,0,0,10,0,2,2,0,0,0,1,0,0,0,1,0,29.65,291.4,0.0,1
3273,0,0,1,1,5,1,1,1,1,0,1,0,0,0,0,1,0,84.5,453.75,0.0,1
3274,0,0,0,0,18,1,1,1,0,0,1,0,0,1,0,1,3,90.7,1597.25,1.0,1
3275,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,70.3,235.5,0.0,1
3276,1,0,0,0,54,1,1,1,1,0,1,0,1,1,1,1,2,103.95,5639.05,1.0,1
3277,1,0,0,0,10,1,1,1,0,0,0,0,0,0,0,1,0,74.75,799.65,0.0,1
3278,1,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,0,50.8,50.8,0.0,1
3279,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,80.25,144.55,0.0,1
3280,0,0,1,0,32,1,1,1,0,0,1,0,0,0,0,1,0,78.9,2447.95,0.0,1
3281,0,0,0,0,36,1,1,1,0,0,0,0,0,1,0,1,0,84.75,3050.15,0.0,1
3282,0,0,0,0,53,1,1,1,0,0,0,0,1,0,0,0,2,85.45,4517.25,1.0,1
3283,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,1,19.9,19.9,0.0,1
3284,0,1,0,0,12,1,1,1,0,0,1,0,1,1,0,1,0,99.45,1200.15,0.0,1
3285,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,70.6,70.6,0.0,1
3286,1,0,0,0,5,1,0,1,0,0,0,0,1,0,0,1,3,81.0,389.6,1.0,1
3287,0,0,0,0,6,1,0,1,0,1,0,0,1,0,0,1,0,84.85,523.5,0.0,1
3288,1,1,0,0,26,1,1,1,0,1,0,0,1,0,0,1,0,89.15,2277.65,0.0,1
3289,1,1,1,0,1,0,2,2,0,0,0,0,0,0,0,1,0,24.8,24.8,0.0,1
3290,0,0,0,0,64,1,1,1,0,1,0,1,1,1,1,1,3,105.65,6903.1,1.0,1
3291,0,0,0,0,13,1,0,1,0,0,0,0,0,1,0,1,0,80.85,1008.7,0.0,1
3292,1,0,1,0,9,1,0,1,0,0,0,0,1,1,0,0,0,89.45,853.1,0.0,1
3293,0,0,0,0,10,1,1,2,0,0,0,0,1,1,0,1,3,72.15,794.25,1.0,1
3294,1,0,0,0,2,1,0,2,0,0,1,1,1,1,0,0,0,76.4,160.8,0.0,1
3295,1,1,0,0,20,1,1,2,0,0,0,0,0,1,0,1,1,61.6,1174.35,0.0,1
3296,0,0,1,0,9,1,0,1,0,1,1,0,0,0,0,1,0,79.9,741.7,0.0,1
3297,0,1,0,0,32,1,1,1,0,0,0,0,1,1,0,1,3,96.15,3019.25,1.0,1
3298,1,0,1,0,70,1,1,2,1,0,1,1,0,0,2,0,3,65.3,4759.75,1.0,1
3299,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,19.65,19.65,0.0,1
3300,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,84.65,84.65,0.0,1
3301,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.55,69.55,0.0,1
3302,1,0,0,0,13,0,2,2,0,1,0,0,0,0,0,1,0,31.05,347.25,0.0,1
3303,0,0,0,0,7,1,0,2,1,0,0,0,0,0,0,1,1,51.0,354.05,0.0,1
3304,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,2,44.35,44.35,1.0,1
3305,1,0,0,0,7,1,0,1,0,0,0,0,1,0,0,1,0,79.7,586.05,0.0,1
3306,0,0,0,1,54,1,1,2,0,1,0,0,0,0,0,1,3,55.0,3092.65,1.0,1
3307,1,1,0,0,5,1,0,1,0,0,1,0,1,0,0,1,1,84.85,415.55,0.0,1
3308,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,73.65,73.65,0.0,1
3309,0,0,1,1,33,1,0,2,0,0,1,1,1,1,1,1,1,73.9,2405.05,0.0,1
3310,1,0,1,0,55,1,1,1,0,0,1,0,0,0,0,1,0,77.75,4458.15,0.0,1
3311,1,1,1,0,6,1,1,1,0,0,0,0,0,1,0,1,0,84.35,474.9,0.0,1
3312,1,0,0,0,8,1,0,1,1,0,0,0,1,0,0,0,0,84.95,668.4,0.0,1
3313,0,0,0,0,11,1,0,1,0,0,0,1,0,0,0,1,0,73.85,926.25,0.0,1
3314,0,0,1,1,49,0,2,2,0,1,0,0,1,1,1,1,2,51.8,2541.25,1.0,1
3315,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,46.0,46.0,0.0,1
3316,0,1,0,0,15,1,0,1,0,0,0,0,0,1,0,1,0,79.4,1156.1,0.0,1
3317,0,1,1,0,16,1,0,1,0,0,0,0,0,0,0,1,2,71.8,1167.8,1.0,1
3318,0,1,1,0,44,1,1,1,0,1,0,0,0,1,1,0,1,88.4,3912.9,0.0,1
3319,1,0,0,1,5,1,0,2,0,0,0,0,0,0,0,0,1,46.0,221.7,0.0,1
3320,0,0,0,0,4,1,1,2,0,0,0,0,0,0,0,0,3,51.75,201.1,1.0,1
3321,0,0,1,1,30,1,1,1,1,1,0,0,1,0,0,1,0,94.4,2838.7,0.0,1
3322,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,70.15,70.15,0.0,1
3323,0,0,0,0,9,0,2,2,0,0,0,0,1,0,0,1,3,34.7,296.1,1.0,1
3324,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,81.1,81.1,0.0,1
3325,1,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,1,20.55,20.55,0.0,1
3326,1,0,0,0,61,1,1,1,0,0,1,1,1,1,2,1,0,106.6,6428.4,0.0,1
3327,0,0,1,0,59,1,1,1,1,1,1,1,1,0,0,1,0,106.75,6252.9,0.0,1
3328,1,0,0,0,3,1,0,1,0,0,0,0,1,1,0,1,0,89.45,240.45,0.0,1
3329,1,0,0,0,3,1,0,1,0,1,0,1,1,1,0,1,0,97.9,315.3,0.0,1
3330,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,1,55.7,55.7,0.0,1
3331,0,0,0,0,13,1,0,1,0,1,1,0,0,0,0,1,0,79.8,973.45,0.0,1
3332,1,0,1,0,18,0,2,2,0,0,1,0,1,0,0,1,0,39.05,669.85,0.0,1
3333,1,1,1,0,3,1,0,1,0,0,0,1,1,0,0,1,1,83.9,267.4,0.0,1
3334,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.85,69.85,0.0,1
3335,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,1,53.55,53.55,0.0,1
3336,1,0,1,1,70,1,1,1,1,1,1,1,0,0,2,0,2,93.9,6579.05,1.0,1
3337,0,0,1,1,68,1,1,1,1,1,1,1,1,1,2,1,0,113.15,7856.0,0.0,1
3338,1,1,1,0,26,1,0,1,0,1,0,0,0,1,0,0,0,84.95,2169.75,0.0,1
3339,0,0,1,0,11,1,1,1,0,1,0,0,0,0,0,1,2,80.5,896.9,1.0,1
3340,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,1,19.3,19.3,0.0,1
3341,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,1,1,49.65,49.65,0.0,1
3342,1,0,0,0,46,1,0,2,0,0,1,1,0,0,2,0,3,54.35,2460.15,1.0,1
3343,0,0,0,0,4,1,0,1,0,0,0,0,1,1,0,1,0,88.45,370.65,0.0,1
3344,0,1,0,0,22,1,1,1,0,0,0,1,1,0,0,1,2,90.5,1910.6,1.0,1
3345,0,0,1,0,9,1,0,1,0,1,1,1,1,0,0,1,1,94.85,890.6,0.0,1
3346,0,0,1,1,7,1,0,1,0,0,0,0,0,0,0,1,2,69.95,529.5,1.0,1
3347,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,3,48.6,48.6,1.0,1
3348,1,1,0,0,40,0,2,2,1,1,0,0,1,1,0,1,0,55.8,2109.35,0.0,1
3349,0,0,1,0,29,1,1,1,0,1,0,0,0,0,0,1,2,80.15,2265.25,1.0,1
3350,1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,0,75.5,220.6,0.0,1
3351,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,2,20.2,20.2,1.0,1
3352,1,0,1,0,3,1,1,1,0,0,0,0,0,0,0,1,3,74.75,229.5,1.0,1
3353,0,0,0,0,23,1,1,1,0,0,1,1,1,1,0,1,1,104.05,2470.1,0.0,1
3354,1,0,0,0,13,1,1,1,1,1,0,0,1,0,0,1,0,96.65,1244.5,0.0,1
3355,0,1,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,20.05,20.05,0.0,1
3356,1,0,0,0,39,1,1,1,0,1,1,0,1,1,0,1,0,103.45,3994.45,0.0,1
3357,1,0,1,1,1,1,0,0,2,2,2,2,2,2,0,1,0,19.9,19.9,0.0,1
3358,0,0,1,0,14,0,2,2,0,0,0,0,1,1,0,0,0,46.35,667.7,0.0,1
3359,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,0,19.95,19.95,0.0,1
3360,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,79.6,79.6,0.0,1
3361,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,75.9,75.9,0.0,1
3362,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,76.2,76.2,0.0,1
3363,0,0,0,1,1,1,0,0,2,2,2,2,2,2,0,0,1,19.25,19.25,0.0,1
3364,1,0,1,0,42,1,1,1,0,0,1,1,0,0,0,1,0,84.3,3588.4,0.0,1
3365,1,0,0,0,7,1,0,1,0,0,0,0,1,0,0,1,0,79.0,522.95,0.0,1
3366,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,70.25,70.25,0.0,1
3367,1,1,0,0,10,1,0,1,0,0,1,0,0,1,0,1,3,84.6,865.55,1.0,1
3368,1,0,1,1,17,1,1,0,2,2,2,2,2,2,0,0,1,24.1,409.9,0.0,1
3369,1,0,0,1,1,1,0,2,1,1,0,1,0,0,0,1,0,60.0,60.0,0.0,1
